Date,SZ,DFM,NXZ50,Russia,WIG,SET,Singapore,Italy
2016/3/7,2897.34,3380.55,6418.93,839.23,46843.48,1395.75,2823.51,18059.27
2016/3/4,2874.15,,6418.13,818.25,46400.67,1379.53,2837,18278.98
2016/3/3,2859.76,3250.22,6380.86,798.58,46448.27,1379.33,2787.62,18348.5
2016/3/2,2849.68,3225.78,6313.07,780.16,45371.99,1365.31,2726.96,18206.41
2016/3/1,2733.17,3287.02,6280.9,786.36,45344.54,1346.95,2682.39,18011.91
2016/2/29,2687.98,3239.7,6230.87,768.8,45430.29,1332.37,2666.51,17623.07
2016/2/26,2767.21,,6224.98,757.45,45770.44,1343.07,2649.38,17483.76
2016/2/25,2741.25,3124.07,6225.28,745.53,45497.77,1333.42,2603.4,17104.54
2016/2/24,2928.9,3137.34,6230.37,737.73,45192.06,1331.93,2619.96,16719.36
2016/2/23,2903.33,3191.81,6175.67,,45760.95,1325.79,2672.07,17163.46
2016/2/22,2927.18,3170.27,6139.46,761.48,45911.56,,2660.65,17504.58
2016/2/19,2860.02,,6141.71,725.98,45455.8,1320.19,2656.87,16909.56
2016/2/18,2862.89,3092.89,6111.09,752.89,45834.88,1294.59,2657.57,17112.36
2016/2/17,2867.34,3057.21,6085.57,735.81,45639.62,1288.47,2613.79,17377.89
2016/2/16,2836.57,3064.84,6075.37,708.61,44288.45,1289.36,2644.58,16957.84
2016/2/15,2746.2,3003.95,6034.28,707.24,44377.27,1288.4,2607.9,17041.82
2016/2/12,,,5933.96,689.9,43849.4,1276.49,2539.95,16514.87
2016/2/11,,2981.48,5987.02,671.34,43741.96,1280.74,2538.28,15773
2016/2/10,,3060,6019.49,696.61,43858.58,1304.74,2582.1,16714.14
2016/2/9,,3064.71,6071.32,690.37,44006.87,1303.96,,15913.12
2016/2/8,,3094.78,,704.03,44155.15,1307.57,,16441.2
2016/2/5,2763.49,,6153.8,725.91,44671.66,1306.29,2623.21,17250.26
2016/2/4,2781.02,3058.42,6137.71,738.82,44557.64,1297.11,2558.49,17626.04
2016/2/3,2739.25,2975.55,6133.38,696.96,43630.57,1291.77,2550.74,17412.04
2016/2/2,2749.57,2970.36,6180.08,701.21,43563.88,1285.3,2579.23,17922.45
2016/2/1,2688.85,2980.04,6174.49,730.39,44294.89,1297.34,2602.41,18485.95
2016/1/29,2737.6,,6170.22,745.3,44290.05,1300.98,2629.11,18657.29
2016/1/28,2655.66,2857.24,6149.7,727.13,43778.96,1288.4,2562.45,18189.95
2016/1/27,2735.56,2753.07,6141.94,704.87,43236.46,1278.29,2546.18,18848.03
2016/1/26,2749.79,2698.43,6142.15,683.05,42924.6,1268.07,2545.61,18923.83
2016/1/25,2938.51,2703.9,6175.24,681.57,43202.95,1267.7,2582.64,18641.47
2016/1/22,2916.56,,6121.61,691.4,43039.42,1268.03,2577.09,19028.42
2016/1/21,2880.48,2621.96,6080.9,632.12,42180.3,1245.61,2532.7,18723.22
2016/1/20,2976.69,2638.76,6113.72,628.41,42152.7,1248.98,2559.77,17967.91
2016/1/19,3007.74,2765.97,6124.2,660.29,42738.28,1266.01,2638.47,18880.52
2016/1/18,2913.84,2677.5,6101.44,646.9,42464.6,1245.05,2593,18686.86
2016/1/15,2900.97,,6169.09,652.98,43719.53,1245.85,2630.76,19195.94
2016/1/14,3007.65,2815.45,6109.29,692.99,44596.08,1263.29,2644.57,19803.41
2016/1/13,2949.6,2921.7,6151.87,693.65,44708.04,1278.61,2696.5,20139.87
2016/1/12,3022.86,2920.83,6112.35,695.32,44214.32,1255.3,2691.78,19970.1
2016/1/11,3016.7,2942.24,6102.82,699.13,43241.06,1234.5,2708.85,19756.14
2016/1/8,3186.41,,6158.11,,43770.51,1244.18,2751.23,19869.49
2016/1/7,3125,2966.43,6213.39,,44195.91,1224.83,2729.91,20189.48
2016/1/6,3361.84,3071.62,6262.52,736.82,,1260.04,2804.27,20422.39
2016/1/5,3287.71,3078.73,6278.1,752.7,45200.77,1253.34,2834.23,20983.24
2016/1/4,3296.26,3084.43,,749.28,45356.65,1263.41,2835.97,20733.81
2016/1/1,,,,,,,,
2015/12/31,3539.18,3151,6324.26,,,,2882.73,
2015/12/30,3572.88,3150.25,6319.39,757.04,46467.38,1288.02,2885.51,21418.37
2015/12/29,3563.74,3134.82,6292.44,769.64,47042.15,1283.78,2888.22,21661.33
2015/12/28,3533.78,3119.4,,756.07,46564.67,1285.87,2875.32,21369.15
2015/12/25,3627.91,,,772.94,,1282.93,,
2015/12/24,3612.49,,6225.53,781.1,,1284.15,2877.62,
2015/12/23,3636.09,3137.32,6195.34,785.51,46564.08,1274.5,2863.65,21456.36
2015/12/22,3651.77,3147.08,6147.97,762.4,46421.28,1261.66,2852.97,21060.13
2015/12/21,3642.47,3101.19,6120.82,758.97,46247.43,1264.44,2845.55,21099.32
2015/12/18,3578.96,,6107.84,765.73,45996.81,1284.92,2852.84,21241.93
2015/12/17,3580,3073.07,6088.33,792.07,45684.05,1310.34,2861.18,21523.1
2015/12/16,3516.19,2985.85,6070.94,785.02,44894.37,1299.12,2840.92,21210.23
2015/12/15,3510.35,2919.64,6040.55,783.65,44304.68,1300.51,2815.52,21272.68
2015/12/14,3520.67,2916,6035.25,761.08,43887.16,1267.61,2815.04,20506.56
2015/12/11,3434.58,,6069.94,777.17,44220.32,1280.92,2834.63,21015.29
2015/12/10,3455.5,2944.67,6040.56,792.78,45093.65,,2848.46,21409.63
2015/12/9,3472.44,3000.95,6053.55,792.41,44670.09,1297.82,2861.19,21500.88
2015/12/8,3470.07,3010.64,6035,777.15,45609,1306.98,2876.03,21538.04
2015/12/7,3536.93,3104.17,6064.43,793.36,46510.96,,2900.92,22037.17
2015/12/4,3524.99,,6094.82,811.72,46537.67,1333.57,2879.05,22021.36
2015/12/3,3584.82,,6125.67,826.96,46693.09,1340.62,2883.89,21995.71
2015/12/2,3536.91,,6143.31,833.94,47002.61,1339.45,2883.64,22551.91
2015/12/1,3456.31,,6150.68,839.14,47803.6,1357.01,2870.26,22581.33
2015/11/30,3445.4,3204.28,6100.15,847.1,47915.91,1359.7,2855.94,22717.98
2015/11/27,3436.3,,6101.02,856.3,47996.8,1363.13,2859.12,22575.18
2015/11/26,3635.55,3204.11,6087.9,874.66,48418.14,1365.81,2884.69,22591.53
2015/11/25,3647.93,3214.52,6069.14,878.89,47945.27,1381.46,2891.58,22359.23
2015/11/24,3616.11,3209.21,6101.27,867.54,47908.15,1384.92,2923.49,21948.14
2015/11/23,3610.31,3255.14,6077.62,897.56,48597.23,1394.22,2903.49,22294.69
2015/11/20,3630.5,,6008.52,888.36,49434.43,1393.84,2917.91,22140.14
2015/11/19,3617.06,3273.3,5995.25,883.82,49177.74,1384.97,2919.83,22191.99
2015/11/18,3568.47,3180.77,5979.81,876.56,49345.31,1376.82,2886.08,22091.56
2015/11/17,3604.8,3189.73,5967.6,862.44,49119.09,1390.17,2916.78,22309.39
2015/11/16,3606.96,3174.27,5961.67,824.17,48462.93,1388.62,2915.73,21811.36
2015/11/13,3580.84,,5989.03,814.93,48697.1,1382.46,2925.68,21842.56
2015/11/12,3632.9,3265.28,6023.96,831.95,49358.2,1384.29,2959.01,21859.29
2015/11/11,3650.25,3315.84,6013.53,845.72,,1390.15,2981.59,22385.11
2015/11/10,3640.49,3300.19,6002.81,854.08,49538.05,1398.38,,22444
2015/11/9,3646.88,3380.24,6047.89,855.26,49428.71,1402.57,2997.72,22107.3
2015/11/6,3590.03,,6069.74,854.34,49599.29,1414.54,3010.47,22529.94
2015/11/5,3522.82,3450.89,6073.63,877.26,50125.85,1413.16,3023.65,22223.7
2015/11/4,3459.64,3426.74,6071.21,,50466.34,1423.42,3040.48,22312.63
2015/11/3,3316.7,3521.9,6021.97,886.36,50367.53,1412.62,2999.56,22459.45
2015/11/2,3325.08,3494.65,5983.84,853.77,50642.89,1413.34,2974.41,22482.39
2015/10/30,3382.56,,5986.37,845.54,50271.65,1394.94,2998.35,22442.51
2015/10/29,3387.32,3503.75,6002.97,839.57,50262.68,1390.04,3001.51,22442.69
2015/10/28,3375.2,3486.8,5998.99,854.74,51198.42,1409.26,3040.51,22686.24
2015/10/27,3434.34,3518.16,6001.02,839.26,51277.72,1424.05,3052.53,22369.92
2015/10/26,3429.58,3553.03,,858.01,51233.42,1424.16,3083.07,22629.64
2015/10/23,3412.43,,5970.67,872.86,51157.09,,3068.46,22736.86
2015/10/22,3368.74,3588.49,5923.6,860.75,51094.29,1416.14,3038.11,22616.9
2015/10/21,3320.68,3625.44,5918.26,856.88,51183.06,1415.8,3025.7,22172.64
2015/10/20,3425.33,3682.52,5895.49,875.55,51442.51,1418.63,3019.03,22270.11
2015/10/19,3386.7,3704.33,5834.83,868.72,51264.77,1416.91,3024.5,22419.68
2015/10/16,3391.35,,5820.01,881.19,51391.65,1418.38,3030.61,22337.66
2015/10/15,3338.07,,5775.71,876.23,51599.62,1425.32,3015.14,22217.69
2015/10/14,3262.44,3697.68,5727.13,863.31,51174.59,1405.08,2983.92,21838.2
2015/10/13,3293.23,3712.09,5702.82,866.52,51310.64,1406.69,2984.88,22048.49
2015/10/12,3287.66,3722.59,5689.83,876.42,51569.81,1412.49,3032.11,22091.27
2015/10/9,3183.15,,5638.79,885.96,51710.74,1411.33,2998.5,22257.89
2015/10/8,3143.36,3706.48,5625.78,856.44,51222.77,1392.15,2947.03,22156.74
2015/10/7,,3711.74,5650.03,844.12,50961.87,1393.66,2961.81,22007.34
2015/10/6,,3659.67,5668.11,826.65,50733.51,1370.69,2897.41,22182.65
2015/10/5,,3658.86,5630.54,805.12,50312.86,1363.17,2851.25,21980.08
2015/10/2,,,5593.51,764.93,49275.66,1346.35,2793.15,21395.29
2015/10/1,,3619.44,5585.43,781.65,49593.95,1345.15,2801.85,21142.86
2015/9/30,3052.78,3593.28,5593.36,789.73,49824.59,1349,2790.89,21294.98
2015/9/29,3038.14,3554.43,5612.42,784.11,49257.71,1348.84,2787.94,20726.75
2015/9/28,3100.76,3582.38,5699.13,775.73,49231.74,1352.13,2791.92,20759.49
2015/9/25,3092.35,,5687.35,788.55,49935.09,1376.83,2832.64,21339.11
2015/9/24,3142.69,,5676.81,769.38,49701.31,1372.35,,20581.83
2015/9/23,3115.89,,5654.34,782.07,50160.5,1375.17,2845.74,21068.88
2015/9/22,3185.62,3632.66,5696.79,789.56,50713.83,1379.32,2868.47,21031.8
2015/9/21,3156.54,3661.29,5683.52,808.78,51499.88,1392.73,2882.27,21755.42
2015/9/18,3097.92,,5712.05,816.56,51303.79,1390.32,2879.59,21514.9
2015/9/17,3086.06,3625.16,5694.23,823.13,51801.58,1389.7,2895.81,22099.53
2015/9/16,3152.26,3597.11,5667.97,837.39,51532.65,1381.8,2868.74,22059.21
2015/9/15,3005.17,3533.95,5652.39,807.52,51484.93,1370.65,2841.94,21903.63
2015/9/14,3114.8,3511.28,5665.87,808.61,51484.62,1377.15,2871.47,21553.8
2015/9/11,3200.23,,5648.22,799.1,51519.45,1381.72,,21762.63
2015/9/10,3197.89,3621.25,5670.99,800.49,51527.08,1396.16,2888.03,21901.45
2015/9/9,3243.09,3626,5671.42,796.69,50806.62,1396.29,2928.18,22126.57
2015/9/8,3170.45,3575.39,5610.31,793.99,50644.7,1379.32,2885.32,21941.31
2015/9/7,3080.42,3558.82,5572.73,776.17,50498.77,1371.4,2852.41,21622.34
2015/9/4,,,5546.88,793.65,50792.08,1370.75,2863.81,21472.68
2015/9/3,,3570.37,5569.68,805.23,50977.06,1383.48,2906.43,22177.37
2015/9/2,3160.17,3513.95,5590.21,789.39,50135.97,1372.45,2878.13,21612
2015/9/1,3166.62,3584.59,5654.99,805.06,50292.2,1362.39,2882.77,21451.37
2015/8/31,3205.99,3662.56,5656.24,833.6,51280.38,1382.41,2921.44,21941.92
2015/8/28,3232.35,,5670.48,829.95,50972.44,1365.94,2955.94,21993.74
2015/8/27,3083.59,3648.45,5634.94,804.86,50366.09,1358.03,2945.43,22201.24
2015/8/26,2927.29,3507.27,5577.78,754.61,49318.58,1320.08,2873,21473.81
2015/8/25,2964.97,3558.37,5613.29,758.46,49372.33,1323.88,2886.29,21649.69
2015/8/24,3209.91,3401.62,5607.31,724.73,48916.6,1301.06,2843.39,20450.43
2015/8/21,3507.74,,5751.19,762.38,51850.61,1365.61,2971.01,21746.17
2015/8/20,3664.29,3709.84,5742.46,795.51,52508.32,1372.53,3009.78,22378.65
2015/8/19,3794.11,3833.3,5751.28,794.19,52452.86,1379.12,3041.25,22975.32
2015/8/18,3748.16,3827.59,5710.77,809.64,51933.37,1372.61,3049.65,23389.72
2015/8/17,3993.67,3926.86,5727.42,825.12,52072.06,1408.74,3067.35,23407.99
2015/8/14,3965.33,,5696.45,835.17,52566.45,1413.92,3114.25,23248.52
2015/8/13,3954.56,3985.4,5737.69,828.93,52995.96,1404.15,3091.78,23356.01
2015/8/12,3886.32,4022.12,5757.22,831.57,52554.93,,3061.49,22997.55
2015/8/11,3927.91,4072.82,5822.35,830.33,52934.34,1408.32,3153.06,23698.49
2015/8/10,3928.42,4068.46,5865.02,848.08,52931.39,1420.13,,23966.44
2015/8/7,3744.2,,5868.66,832.47,52425.2,1428.79,,23705
2015/8/6,3661.54,4123.34,5928.69,820.43,52418.07,1430.58,3196.66,23811.09
2015/8/5,3694.57,4164.69,5938.51,843.9,53694.88,1436.36,3191.39,23911.81
2015/8/4,3756.54,4096.63,5933.75,837.43,52941.88,1432.16,3191.04,23473.25
2015/8/3,3622.91,4120.05,5957.85,834.89,52808.18,1442.04,3192.79,23714.38
2015/7/31,3663.73,,5920.96,858.82,52750.94,1440.12,3202.5,23538.03
2015/7/30,3705.77,4143.21,5891.85,867.74,52011.81,,3249.52,23396.09
2015/7/29,3789.17,4131.8,5870.77,865.84,52288.1,1417.49,3284,23248.9
2015/7/28,3663,4110,5848.39,839.25,51906.91,1408.07,3281.09,23328.02
2015/7/27,3725.56,4145.68,5872.06,840.37,51738.86,1412.55,3313.42,22809.3
2015/7/24,4070.91,,5894.18,859.12,51860.33,1438.08,3352.65,23507.7
2015/7/23,4123.92,4201.2,5901.3,884.47,51986.22,1444.66,3356.37,23633.05
2015/7/22,4026.05,4203.09,5927.75,901.76,51698.05,1447.84,3359.17,23681.11
2015/7/21,4017.67,4182.05,5876.91,905.33,52839.41,1447.44,3371.41,23712.9
2015/7/20,3992.11,4184.05,5861.93,900.65,52753.8,1466.71,3373.48,24031.19
2015/7/17,3957.35,,5853.76,912.44,53428.96,1479.31,,23765.41
2015/7/16,3823.18,,5824.15,919.81,53588.24,1481.26,3353.45,23783.14
2015/7/15,3805.7,4101.9,5805.95,909.45,52764.78,1486.74,3338.86,23392.75
2015/7/14,3924.49,4052.57,5750.88,919.79,52700.22,1488.4,3316.5,23097.51
2015/7/13,3970.39,4052.97,5706.7,915.47,52773.18,1490.65,3311.22,23167.04
2015/7/10,3877.8,,5725.34,905.2,52588.42,1484.9,3279.88,22937.4
2015/7/9,3709.33,4017.3,5737.44,889.76,51658.71,1472.57,3267.4,22268.51
2015/7/8,3507.19,3986.6,5767.7,875.67,51370.03,1470.25,3284.99,21512.39
2015/7/7,3727.12,4041.39,5803.17,885.78,51586.16,1483.77,3340.93,20958.48
2015/7/6,3775.91,4055.82,5776.62,902.88,52590.36,1473.23,3332.94,21600.72
2015/7/3,3686.92,,5840.9,919.61,52764.91,1489.59,3342.73,22508.13
2015/7/2,3912.77,4088.82,5841.47,932.04,53074.71,1491.62,3327.84,22616.5
2015/7/1,4053.7,4092.3,5794.35,930.66,52993.41,,3331.14,22943.64
2015/6/30,4277.22,4086.83,5726.96,939.93,53328.98,1504.55,3317.33,22460.71
2015/6/29,4053.03,4042.03,5705.81,928.03,52905.49,1511.19,3280.18,22569.95
2015/6/26,4192.87,,5755.44,943.01,53836.45,1518.03,3320.9,23800.47
2015/6/25,4527.78,4146.73,5733.29,941.32,54141.2,1519.47,3349.87,23642.62
2015/6/24,4690.15,4164.48,5775.49,951.45,54114.37,1518.26,3351.33,23443.07
2015/6/23,4576.49,4144.81,5772.13,964.32,54017.19,1503.23,3339.78,23567.25
2015/6/22,,4135.37,5772.05,978.85,54104.26,1504.06,3315.13,23485.95
2015/6/19,4478.36,,5781.76,966.9,53039.35,1491.46,3300.96,22699.37
2015/6/18,4785.36,4063.88,5749.71,981.82,53408.53,1508.04,3300.42,22460.02
2015/6/17,4967.9,4087.99,5779.26,966.55,53203.7,1514.79,3325.91,22225.06
2015/6/16,4887.43,4079.05,5813.93,978.29,53934.03,1503.28,3298.09,22383.48
2015/6/15,5062.99,4117.57,5819.97,957.38,53977.29,1501.89,3323.13,22328.03
2015/6/12,5166.35,,5846.97,,53956.79,1508.23,3353.85,22877.81
2015/6/11,5121.59,4072.83,5858.41,950.38,54357.69,1514.81,3347.67,23172.34
2015/6/10,5106.04,4187.25,5803.87,958.97,54392.95,1504.04,3325.77,23091.49
2015/6/9,5113.53,4113.93,5862.11,943.54,53576.17,1492.32,3295.13,22527.46
2015/6/8,5131.88,4016.04,5885.81,923.23,53966.77,1508.28,3320.33,22642.29
2015/6/5,5023.1,,5867.9,922.67,54278.69,1507.37,3333.67,22847.34
2015/6/4,4947.1,4032.24,5865.44,922.63,,1490.9,3345,23336.5
2015/6/3,4909.98,4029.2,5858.71,947.28,54749.74,1482.07,3349.84,23608.83
2015/6/2,4910.53,3990.46,5863.74,973.45,55045.4,1476.87,3340.75,23576.16
2015/6/1,4828.74,3941.78,,953.88,55605.71,,,23435.67
2015/5/29,4611.74,,5844.95,968.81,55531.79,1496.05,3392.11,23495.68
2015/5/28,4620.27,4000.5,5777.64,990.87,55556.13,1493.61,3417.77,23744.13
2015/5/27,4941.71,3992.49,5757.94,1012.21,55862.06,1500.84,3424.94,23861.07
2015/5/26,4910.9,4059.52,5795.85,1025.16,55553.99,1497.98,3459.98,23326.95
2015/5/25,4813.8,4067.67,5794.98,1041.58,55957.5,1508.16,3460.85,23285.11
2015/5/22,4657.6,,5776.02,1051.21,56828.92,1523.86,3450.18,23781.78
2015/5/21,4529.42,4118.6,5769.27,1047.47,56990.6,1526.25,3439.86,23739.69
2015/5/20,4446.29,4108.74,5755.79,1031.97,56925.9,1520.11,3439.68,23772.61
2015/5/19,4417.55,4127.34,5757.16,1057.6,56968.61,1525.96,3454.04,23713.26
2015/5/18,4283.49,4072.28,5772.71,1075.47,57044.04,1510.41,3459.57,23198.1
2015/5/15,4308.69,,5760.38,1074.73,56901.42,1512.19,3463.1,23473.46
2015/5/14,4378.31,4072.68,5738.4,1054.9,56845.83,1497.4,3455.78,23548.59
2015/5/13,4375.76,4067.42,5751.76,1082.21,57246.74,1495.95,3453.17,23210.97
2015/5/12,4401.22,4056.32,5746.23,1070.19,57304.71,1485.72,3442.33,23104.87
2015/5/11,4333.58,4071.58,5747.95,,57262.52,1501.3,3470.8,23321.86
2015/5/8,4205.92,,5735.35,1059.52,57379.45,1510.51,3452.01,23312.43
2015/5/7,4112.21,4103.49,5729.35,1060.73,56911.34,1498.31,3432.78,22841.92
2015/5/6,4229.27,4114.73,5765.27,1066.19,56928.56,1519.88,3459.79,22659.85
2015/5/5,4298.71,4069.27,5787.79,1072.93,56442.25,,3471.19,22576.35
2015/5/4,4480.46,4084.35,5767.08,,56699.49,,3482.7,23217.17
2015/5/1,,,5797.4,,,,,
2015/4/30,4441.66,4229.04,5791.34,1029.31,56477.69,1526.74,3487.39,23045.52
2015/4/29,4476.62,4215.21,5740.82,1031.78,56559.4,1522.47,3487.15,22995.63
2015/4/28,4476.21,4182.04,5769.65,1029.71,56993.2,1531.53,3495.09,23532.09
2015/4/27,4527.4,4151.93,,1022.78,57060.97,1548.83,3515.85,23806.27
2015/4/24,4393.69,,5765.36,1037.52,56518.96,1555.46,3513,23427.35
2015/4/23,4414.51,4088.09,5757.91,1028.47,56492.95,1544.84,3502.75,23199.43
2015/4/22,4398.49,4133.14,5793.61,1004,56450.94,1552.01,3496.24,23315.4
2015/4/21,4293.62,4122.95,5817.52,1007.69,56226.22,1569.35,3508.61,23240.26
2015/4/20,4217.08,4095.04,5824.28,995.7,56191.3,1560.32,3503.25,23332.98
2015/4/17,4287.3,,5861.48,998.96,55459.57,1566.85,3525.19,23044.08
2015/4/16,4194.82,4079.91,5881.76,1061.6,56165.1,1570,3531.61,23610.81
2015/4/15,4084.16,3941.77,5856.08,1052.33,55648.2,,3539.95,24030.54
2015/4/14,4135.57,3825.45,5882.11,1015.51,54971.31,,3521.08,23752.91
2015/4/13,4121.71,3775.38,5854.32,1004.62,55027.41,,3484.39,24008.91
2015/4/10,4034.31,,5847.36,999.38,55026.26,1547.83,3472.38,23877.25
2015/4/9,3957.53,3754.1,5847.17,1003.42,55063.85,1545.11,3460.3,23803.9
2015/4/8,3994.81,3761.19,5859.72,988.3,54647.1,1544.86,3460.68,23578.7
2015/4/7,3961.38,3777.45,5855.44,971.24,54490.95,1549.53,3465.62,23706.34
2015/4/6,,3710.54,,971.08,,,3452.91,
2015/4/3,3863.93,,,930.12,,1536.05,,
2015/4/2,3825.78,3614.7,5831.39,933.58,54179.04,1532.23,3453.75,23308.53
2015/4/1,3810.29,3531.78,5835.58,910.41,54032.68,1525.58,3447.02,23358.99
2015/3/31,3747.9,3514.4,5833.99,880.42,54091.32,1505.94,3447.01,23157.12
2015/3/30,3786.57,3444.65,5821.29,878.94,54106.37,1496.51,3454.26,23260.57
2015/3/27,3691.1,,5854.25,856.44,53607.28,1495.22,3450.1,22984.23
2015/3/26,3682.1,3407.25,5833.17,868.62,53649.9,1496.41,3431.59,22900.27
2015/3/25,3660.73,3434.65,5857.78,882.07,54138.34,1512.8,3419.02,23145.1
2015/3/24,3691.41,3512.87,5870.54,880.28,54437.39,1514.45,3413.26,23333.2
2015/3/23,3687.73,3501.33,5875.23,859.14,54564.54,1520.01,3410.13,23057.12
2015/3/20,3617.32,,5871.38,862.14,54477.36,1529.96,3412.44,23176.68
2015/3/19,3582.27,3473.42,5859.4,847.99,54148.48,1532.13,3386.16,22805.17
2015/3/18,3577.3,3408.18,5846.66,841.05,53364.63,1531.5,3361.75,22565.19
2015/3/17,3502.85,3534.29,5905.41,822.76,53197.78,1512.84,3369.95,22723.06
2015/3/16,3449.3,3519.55,5911.4,812.88,52874.24,1515.57,3376.04,22930.92
2015/3/13,3372.91,,5908.59,833.57,52740.67,1541.55,3362.77,22713.59
2015/3/12,3349.32,3707.77,5886.78,859.26,53136.13,1544.34,3373.6,22809.01
2015/3/11,3290.9,3696.77,5861.98,847.98,53041.44,1543.84,3378.59,22833.04
2015/3/10,3286.07,3752.52,5887.75,845.36,52838.22,1531.04,3398.26,22345.77
2015/3/9,3302.41,3751.76,5896.96,,53415.93,1559.71,3404.57,22564.35
2015/3/6,3241.19,,5903.07,903.45,53381.8,1568.29,3417.51,22436.13
2015/3/5,3248.48,3747.54,5856.77,912.38,53546.4,1553.33,3395.27,22400.08
2015/3/4,3279.53,3747.38,5874.08,889.68,53161.92,,3415.53,22131.08
2015/3/3,3263.05,3757.5,5893.66,917.05,52742.17,1562.84,3422.11,21987.18
2015/3/2,3336.28,3788.87,5892.67,903.56,53343.92,1582.14,3403.89,22297.6
2015/2/27,3310.3,,5878.47,896.63,53304.21,1587.01,3402.86,22337.79
2015/2/26,3298.36,3864.67,5861.68,911.98,53042.6,1593.55,3426.18,22165.13
2015/2/25,3228.84,3870.15,5842.29,883.88,52871.46,1589.33,3440.83,21937.24
2015/2/24,,3838.69,5722.97,888.69,52949.64,1598.66,3437.61,22149.75
2015/2/23,,3832.19,5754.36,,52911.87,1593.89,3421.3,21964.29
2015/2/20,,,5748.95,910.42,52566.43,1603.45,,21842.57
2015/2/19,,3857.66,5726.22,906.51,52572.95,1599.96,,21789.98
2015/2/18,,3857.53,5741.36,929.35,52476.64,1603.14,3435.66,21659.33
2015/2/17,3246.91,3869.97,5750.21,894.61,52641.26,1587.75,3415.91,21266.25
2015/2/16,3222.36,3834.56,5758.25,897.35,52634.84,1608.04,3427.16,21165.84
2015/2/13,3203.83,,5786.54,914.05,52368.83,1615.89,3426.22,21204.07
2015/2/12,3173.42,3903.38,5749.31,861.93,52139.81,1613.4,3419.17,21002.91
2015/2/11,3157.7,3906.6,5789.18,832.33,51893.79,1605.11,3444.57,20565.76
2015/2/10,3141.59,3931.16,5784.09,825.89,52140.43,1594.96,3434.24,20725.63
2015/2/9,3095.12,3941.39,5769.57,840.48,52137.58,1601.77,3418.02,20366.64
2015/2/6,3075.91,,,826.4,52417.42,1613.63,3431.36,20760.74
2015/2/5,3136.53,3886.53,5797.59,804.5,52107.26,1607.92,3406.58,20819.05
2015/2/4,3174.13,3849.44,5785.32,770.63,52049.85,1599.81,3417.57,20941.73
2015/2/3,3204.91,3893.65,5781.95,786.69,52030.36,1602.54,3408.02,21011.55
2015/2/2,3128.3,3799.18,5756.69,745.82,51923.51,1582.7,3423.35,20485.69
2015/1/30,3210.36,,5743.99,737.35,52102.39,1581.25,3391.2,20503.38
2015/1/29,3262.3,3674.4,5759.81,747.45,52040.24,1586.4,3419.05,20593.72
2015/1/28,3305.74,3736.3,5794.82,765.37,51706.19,1592.81,3419.15,20478.44
2015/1/27,3352.96,3720.39,5737.74,783.53,51578.85,1589.81,3412.2,20645.82
2015/1/26,3383.18,3723.21,5698.66,781.31,51516.62,1588.31,3398.52,20756.72
2015/1/23,3351.76,,5675.24,820.99,51680.12,1598.33,3411.5,20519.75
2015/1/22,3343.34,3882.93,5647.15,817.14,51484.81,1560.34,3370.29,20469.74
2015/1/21,3323.61,3849.92,5672.85,782.13,50918.41,1537.36,3354.46,19981.41
2015/1/20,3173.05,3877.77,5633.22,756.27,50058.56,1535.09,3334.02,19658.66
2015/1/19,3116.35,3893.5,5638.14,766.57,50230.33,1535.37,3307.7,19480.53
2015/1/16,3376.49,,5616.73,769.8,50300.33,1517.74,3300.68,19254.54
2015/1/15,3336.45,3842.6,5642.05,762.39,50616.63,1523.38,3338.84,18844.52
2015/1/14,3222.44,3814.05,5648.63,743.06,51910.3,1523.24,3326.16,18410.68
2015/1/13,3235.3,3814.54,5636.61,737.88,52443.1,1534.97,3341.07,18708.93
2015/1/12,3229.32,3749.37,5609.8,756.63,51910.34,1531.21,3344.89,18349.15
2015/1/9,3285.41,,5584.84,782.62,52065.88,1529.42,3338.44,18177.09
2015/1/8,3293.46,3674.29,5574.05,812.02,52391,1521.62,3345.11,18791.83
2015/1/7,3373.95,3600.33,5558.06,,51350.42,1500.75,3298.36,18123.45
2015/1/6,3351.45,3450,5561.38,746.48,,1477.58,3281.95,18143.26
2015/1/5,3350.52,3565.56,5602.6,761.3,50516.71,1483.25,3328.28,18188.44
2015/1/2,,,,,51378,,3370.59,19130.26
2015/1/1,,,,,,,,
2014/12/31,3234.68,3774,5568.28,,,,3365.15,
2014/12/30,3165.81,3725.79,5577.2,790.71,51416.08,1497.67,3366.11,19011.96
2014/12/29,3168.02,3938.64,5592.33,795.09,51159.06,1498.22,3367.69,19130.02
2014/12/26,3157.6,,5557.42,828.57,,1510.41,3353.68,
2014/12/25,3072.54,3886.94,,844.09,,1504.89,,
2014/12/24,2972.53,3832.53,5557.42,814.97,,1525.06,3345.91,19352.13
2014/12/23,3032.61,3719.44,5552.1,794.99,51511.68,1531.17,3332.51,19352.13
2014/12/22,3127.44,3851.87,5541.74,811.03,51487.54,1536.83,3330.96,19074.04
2014/12/19,3108.6,,5527.75,768.06,51297.12,1514.35,3279.53,18983.83
2014/12/18,3057.52,3426.7,5518.48,764.93,51739.04,1516.79,3243.65,19060.99
2014/12/17,3061.02,3033,5496.58,718.26,50932.48,1480.2,3227.23,18569.03
2014/12/16,3021.52,3083.69,5495.75,629.15,50683.91,1461.74,3215.09,18670.05
